ticker,fiscal_period,period_end_date,accession_no,segment,metric_name,metric_value,metric_unit,source_label
KBH,Q1 2025,2025-03-24,0000795266-25-000035,consolidated,community_count,257.0,count,https://www.sec.gov/Archives/edgar/data/795266/000079526625000035/exh991kbh-earningsrelease0.htm
KBH,Q1 2025,2025-03-24,0000795266-25-000035,consolidated,closings_units,2770.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526625000035/exh991kbh-earningsrelease0.htm
KBH,Q1 2025,2025-03-24,0000795266-25-000035,consolidated,asp_dollars,500700.0,usd,https://www.sec.gov/Archives/edgar/data/795266/000079526625000035/exh991kbh-earningsrelease0.htm
KBH,Q1 2025,2025-03-24,0000795266-25-000035,consolidated,gross_margin_pct,20.2,pct,https://www.sec.gov/Archives/edgar/data/795266/000079526625000035/exh991kbh-earningsrelease0.htm
KBH,Q4 FY2024,2025-01-13,0000795266-25-000003,consolidated,net_orders_units,2688.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526625000003/exh991kbh-earningsrelease1.htm
KBH,Q4 FY2024,2025-01-13,0000795266-25-000003,consolidated,cancellation_rate_pct,17.0,pct,https://www.sec.gov/Archives/edgar/data/795266/000079526625000003/exh991kbh-earningsrelease1.htm
KBH,Q4 FY2024,2025-01-13,0000795266-25-000003,consolidated,backlog_units,4434.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526625000003/exh991kbh-earningsrelease1.htm
KBH,Q4 FY2024,2025-01-13,0000795266-25-000003,consolidated,community_count,256.0,count,https://www.sec.gov/Archives/edgar/data/795266/000079526625000003/exh991kbh-earningsrelease1.htm
KBH,Q4 FY2024,2025-01-13,0000795266-25-000003,consolidated,closings_units,3978.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526625000003/exh991kbh-earningsrelease1.htm
KBH,Q4 FY2024,2025-01-13,0000795266-25-000003,consolidated,asp_dollars,501000.0,usd,https://www.sec.gov/Archives/edgar/data/795266/000079526625000003/exh991kbh-earningsrelease1.htm
KBH,Q4 FY2024,2025-01-13,0000795266-25-000003,consolidated,gross_margin_pct,20.9,pct,https://www.sec.gov/Archives/edgar/data/795266/000079526625000003/exh991kbh-earningsrelease1.htm
KBH,Q3 2024,2024-09-24,0000795266-24-000109,consolidated,net_orders_units,3085.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526624000109/exh991kbh-earningsrelease0.htm
KBH,Q3 2024,2024-09-24,0000795266-24-000109,consolidated,cancellation_rate_pct,15.0,pct,https://www.sec.gov/Archives/edgar/data/795266/000079526624000109/exh991kbh-earningsrelease0.htm
KBH,Q3 2024,2024-09-24,0000795266-24-000109,consolidated,backlog_units,5724.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526624000109/exh991kbh-earningsrelease0.htm
KBH,Q3 2024,2024-09-24,0000795266-24-000109,consolidated,community_count,254.0,count,https://www.sec.gov/Archives/edgar/data/795266/000079526624000109/exh991kbh-earningsrelease0.htm
KBH,Q3 2024,2024-09-24,0000795266-24-000109,consolidated,closings_units,3631.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526624000109/exh991kbh-earningsrelease0.htm
KBH,Q3 2024,2024-09-24,0000795266-24-000109,consolidated,asp_dollars,480900.0,usd,https://www.sec.gov/Archives/edgar/data/795266/000079526624000109/exh991kbh-earningsrelease0.htm
KBH,Q3 2024,2024-09-24,0000795266-24-000109,consolidated,gross_margin_pct,20.6,pct,https://www.sec.gov/Archives/edgar/data/795266/000079526624000109/exh991kbh-earningsrelease0.htm
KBH,Q2 2024,2024-06-18,0000795266-24-000093,consolidated,net_orders_units,3997.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526624000093/exh991kbh-earningsrelease0.htm
KBH,Q2 2024,2024-06-18,0000795266-24-000093,consolidated,cancellation_rate_pct,13.0,pct,https://www.sec.gov/Archives/edgar/data/795266/000079526624000093/exh991kbh-earningsrelease0.htm
KBH,Q2 2024,2024-06-18,0000795266-24-000093,consolidated,backlog_units,6270.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526624000093/exh991kbh-earningsrelease0.htm
KBH,Q2 2024,2024-06-18,0000795266-24-000093,consolidated,community_count,247.0,count,https://www.sec.gov/Archives/edgar/data/795266/000079526624000093/exh991kbh-earningsrelease0.htm
KBH,Q2 2024,2024-06-18,0000795266-24-000093,consolidated,closings_units,3523.0,units,https://www.sec.gov/Archives/edgar/data/795266/000079526624000093/exh991kbh-earningsrelease0.htm
KBH,Q2 2024,2024-06-18,0000795266-24-000093,consolidated,asp_dollars,483000.0,usd,https://www.sec.gov/Archives/edgar/data/795266/000079526624000093/exh991kbh-earningsrelease0.htm
KBH,Q2 2024,2024-06-18,0000795266-24-000093,consolidated,gross_margin_pct,21.1,pct,https://www.sec.gov/Archives/edgar/data/795266/000079526624000093/exh991kbh-earningsrelease0.htm
MTH,Q1 2026,2026-04-22,0000833079-26-000103,consolidated,net_orders_units,3664.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307926000103/mth20260331earningsrelease.htm
MTH,Q1 2026,2026-04-22,0000833079-26-000103,consolidated,backlog_units,1865.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307926000103/mth20260331earningsrelease.htm
MTH,Q1 2026,2026-04-22,0000833079-26-000103,consolidated,community_count,345.0,count,https://www.sec.gov/Archives/edgar/data/833079/000083307926000103/mth20260331earningsrelease.htm
MTH,Q1 2026,2026-04-22,0000833079-26-000103,consolidated,closings_units,2967.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307926000103/mth20260331earningsrelease.htm
MTH,Q1 2026,2026-04-22,0000833079-26-000103,consolidated,asp_dollars,373000.0,usd,https://www.sec.gov/Archives/edgar/data/833079/000083307926000103/mth20260331earningsrelease.htm
MTH,Q1 2026,2026-04-22,0000833079-26-000103,consolidated,gross_margin_pct,17.5,pct,https://www.sec.gov/Archives/edgar/data/833079/000083307926000103/mth20260331earningsrelease.htm
MTH,Q4 2025,2026-01-28,0000833079-26-000006,consolidated,net_orders_units,3224.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307926000006/mth20251231ex991q4earnings.htm
MTH,Q4 2025,2026-01-28,0000833079-26-000006,consolidated,backlog_units,1168.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307926000006/mth20251231ex991q4earnings.htm
MTH,Q4 2025,2026-01-28,0000833079-26-000006,consolidated,community_count,336.0,count,https://www.sec.gov/Archives/edgar/data/833079/000083307926000006/mth20251231ex991q4earnings.htm
MTH,Q4 2025,2026-01-28,0000833079-26-000006,consolidated,closings_units,3755.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307926000006/mth20251231ex991q4earnings.htm
MTH,Q4 2025,2026-01-28,0000833079-26-000006,consolidated,asp_dollars,375000.0,usd,https://www.sec.gov/Archives/edgar/data/833079/000083307926000006/mth20251231ex991q4earnings.htm
MTH,Q4 2025,2026-01-28,0000833079-26-000006,consolidated,gross_margin_pct,16.5,pct,https://www.sec.gov/Archives/edgar/data/833079/000083307926000006/mth20251231ex991q4earnings.htm
MTH,Q3 2025,2025-10-28,0000833079-25-000135,consolidated,net_orders_units,3636.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000135/mth20250930earningsrelease.htm
MTH,Q3 2025,2025-10-28,0000833079-25-000135,consolidated,backlog_units,1699.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000135/mth20250930earningsrelease.htm
MTH,Q3 2025,2025-10-28,0000833079-25-000135,consolidated,community_count,334.0,count,https://www.sec.gov/Archives/edgar/data/833079/000083307925000135/mth20250930earningsrelease.htm
MTH,Q3 2025,2025-10-28,0000833079-25-000135,consolidated,closings_units,3685.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000135/mth20250930earningsrelease.htm
MTH,Q3 2025,2025-10-28,0000833079-25-000135,consolidated,asp_dollars,380000.0,usd,https://www.sec.gov/Archives/edgar/data/833079/000083307925000135/mth20250930earningsrelease.htm
MTH,Q3 2025,2025-10-28,0000833079-25-000135,consolidated,gross_margin_pct,19.1,pct,https://www.sec.gov/Archives/edgar/data/833079/000083307925000135/mth20250930earningsrelease.htm
MTH,Q2 2025,2025-07-23,0000833079-25-000117,consolidated,net_orders_units,3914.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000117/mth20250630earningsrelease.htm
MTH,Q2 2025,2025-07-23,0000833079-25-000117,consolidated,backlog_units,1748.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000117/mth20250630earningsrelease.htm
MTH,Q2 2025,2025-07-23,0000833079-25-000117,consolidated,community_count,301.0,count,https://www.sec.gov/Archives/edgar/data/833079/000083307925000117/mth20250630earningsrelease.htm
MTH,Q2 2025,2025-07-23,0000833079-25-000117,consolidated,closings_units,4170.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000117/mth20250630earningsrelease.htm
MTH,Q2 2025,2025-07-23,0000833079-25-000117,consolidated,asp_dollars,387000.0,usd,https://www.sec.gov/Archives/edgar/data/833079/000083307925000117/mth20250630earningsrelease.htm
MTH,Q2 2025,2025-07-23,0000833079-25-000117,consolidated,gross_margin_pct,21.1,pct,https://www.sec.gov/Archives/edgar/data/833079/000083307925000117/mth20250630earningsrelease.htm
MTH,Q1 2025,2025-04-23,0000833079-25-000087,consolidated,net_orders_units,3876.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000087/mth20250331earningsrelease.htm
MTH,Q1 2025,2025-04-23,0000833079-25-000087,consolidated,backlog_units,2004.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000087/mth20250331earningsrelease.htm
MTH,Q1 2025,2025-04-23,0000833079-25-000087,consolidated,community_count,290.0,count,https://www.sec.gov/Archives/edgar/data/833079/000083307925000087/mth20250331earningsrelease.htm
MTH,Q1 2025,2025-04-23,0000833079-25-000087,consolidated,closings_units,3416.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000087/mth20250331earningsrelease.htm
MTH,Q1 2025,2025-04-23,0000833079-25-000087,consolidated,asp_dollars,393000.0,usd,https://www.sec.gov/Archives/edgar/data/833079/000083307925000087/mth20250331earningsrelease.htm
MTH,Q1 2025,2025-04-23,0000833079-25-000087,consolidated,gross_margin_pct,22.0,pct,https://www.sec.gov/Archives/edgar/data/833079/000083307925000087/mth20250331earningsrelease.htm
MTH,Q4 2024,2025-01-29,0000833079-25-000009,consolidated,net_orders_units,3304.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000009/mth20241231ex991q4earnings.htm
MTH,Q4 2024,2025-01-29,0000833079-25-000009,consolidated,backlog_units,1544.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000009/mth20241231ex991q4earnings.htm
MTH,Q4 2024,2025-01-29,0000833079-25-000009,consolidated,community_count,292.0,count,https://www.sec.gov/Archives/edgar/data/833079/000083307925000009/mth20241231ex991q4earnings.htm
MTH,Q4 2024,2025-01-29,0000833079-25-000009,consolidated,closings_units,4044.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307925000009/mth20241231ex991q4earnings.htm
MTH,Q4 2024,2025-01-29,0000833079-25-000009,consolidated,asp_dollars,395000.0,usd,https://www.sec.gov/Archives/edgar/data/833079/000083307925000009/mth20241231ex991q4earnings.htm
MTH,Q4 2024,2025-01-29,0000833079-25-000009,consolidated,gross_margin_pct,23.2,pct,https://www.sec.gov/Archives/edgar/data/833079/000083307925000009/mth20241231ex991q4earnings.htm
MTH,Q3 2024,2024-10-29,0000833079-24-000118,consolidated,net_orders_units,3512.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307924000118/mth20240930earningsrelease.htm
MTH,Q3 2024,2024-10-29,0000833079-24-000118,consolidated,backlog_units,2284.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307924000118/mth20240930earningsrelease.htm
MTH,Q3 2024,2024-10-29,0000833079-24-000118,consolidated,community_count,278.0,count,https://www.sec.gov/Archives/edgar/data/833079/000083307924000118/mth20240930earningsrelease.htm
MTH,Q3 2024,2024-10-29,0000833079-24-000118,consolidated,closings_units,3942.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307924000118/mth20240930earningsrelease.htm
MTH,Q3 2024,2024-10-29,0000833079-24-000118,consolidated,asp_dollars,402000.0,usd,https://www.sec.gov/Archives/edgar/data/833079/000083307924000118/mth20240930earningsrelease.htm
MTH,Q3 2024,2024-10-29,0000833079-24-000118,consolidated,gross_margin_pct,24.8,pct,https://www.sec.gov/Archives/edgar/data/833079/000083307924000118/mth20240930earningsrelease.htm
MTH,Q2 2024,2024-07-24,0000833079-24-000090,consolidated,net_orders_units,3799.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307924000090/mth20240630earningsrelease.htm
MTH,Q2 2024,2024-07-24,0000833079-24-000090,consolidated,backlog_units,2714.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307924000090/mth20240630earningsrelease.htm
MTH,Q2 2024,2024-07-24,0000833079-24-000090,consolidated,community_count,287.0,count,https://www.sec.gov/Archives/edgar/data/833079/000083307924000090/mth20240630earningsrelease.htm
MTH,Q2 2024,2024-07-24,0000833079-24-000090,consolidated,closings_units,4118.0,units,https://www.sec.gov/Archives/edgar/data/833079/000083307924000090/mth20240630earningsrelease.htm
MTH,Q2 2024,2024-07-24,0000833079-24-000090,consolidated,asp_dollars,411000.0,usd,https://www.sec.gov/Archives/edgar/data/833079/000083307924000090/mth20240630earningsrelease.htm
MTH,Q2 2024,2024-07-24,0000833079-24-000090,consolidated,gross_margin_pct,25.9,pct,https://www.sec.gov/Archives/edgar/data/833079/000083307924000090/mth20240630earningsrelease.htm
TMHC,Q1 2026,2026-04-22,0001193125-26-168218,consolidated,net_orders_units,2914.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312526168218/d44208dex991.htm
TMHC,Q1 2026,2026-04-22,0001193125-26-168218,consolidated,cancellation_rate_pct,10.0,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312526168218/d44208dex991.htm
TMHC,Q1 2026,2026-04-22,0001193125-26-168218,consolidated,backlog_units,3465.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312526168218/d44208dex991.htm
TMHC,Q1 2026,2026-04-22,0001193125-26-168218,consolidated,community_count,356.0,count,https://www.sec.gov/Archives/edgar/data/1562476/000119312526168218/d44208dex991.htm
TMHC,Q1 2026,2026-04-22,0001193125-26-168218,consolidated,closings_units,2268.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312526168218/d44208dex991.htm
TMHC,Q1 2026,2026-04-22,0001193125-26-168218,consolidated,asp_dollars,578000.0,usd,https://www.sec.gov/Archives/edgar/data/1562476/000119312526168218/d44208dex991.htm
TMHC,Q1 2026,2026-04-22,0001193125-26-168218,consolidated,gross_margin_pct,20.6,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312526168218/d44208dex991.htm
TMHC,Q4 2025,2026-02-11,0001193125-26-045475,consolidated,net_orders_units,2499.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312526045475/d61468dex991.htm
TMHC,Q4 2025,2026-02-11,0001193125-26-045475,consolidated,cancellation_rate_pct,12.5,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312526045475/d61468dex991.htm
TMHC,Q4 2025,2026-02-11,0001193125-26-045475,consolidated,backlog_units,2819.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312526045475/d61468dex991.htm
TMHC,Q4 2025,2026-02-11,0001193125-26-045475,consolidated,community_count,341.0,count,https://www.sec.gov/Archives/edgar/data/1562476/000119312526045475/d61468dex991.htm
TMHC,Q4 2025,2026-02-11,0001193125-26-045475,consolidated,closings_units,3285.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312526045475/d61468dex991.htm
TMHC,Q4 2025,2026-02-11,0001193125-26-045475,consolidated,asp_dollars,596000.0,usd,https://www.sec.gov/Archives/edgar/data/1562476/000119312526045475/d61468dex991.htm
TMHC,Q4 2025,2026-02-11,0001193125-26-045475,consolidated,gross_margin_pct,21.8,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312526045475/d61468dex991.htm
TMHC,Q3 2025,2025-10-22,0001193125-25-245802,consolidated,net_orders_units,2468.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525245802/d24983dex991.htm
TMHC,Q3 2025,2025-10-22,0001193125-25-245802,consolidated,cancellation_rate_pct,15.4,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312525245802/d24983dex991.htm
TMHC,Q3 2025,2025-10-22,0001193125-25-245802,consolidated,backlog_units,3605.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525245802/d24983dex991.htm
TMHC,Q3 2025,2025-10-22,0001193125-25-245802,consolidated,community_count,349.0,count,https://www.sec.gov/Archives/edgar/data/1562476/000119312525245802/d24983dex991.htm
TMHC,Q3 2025,2025-10-22,0001193125-25-245802,consolidated,closings_units,3324.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525245802/d24983dex991.htm
TMHC,Q3 2025,2025-10-22,0001193125-25-245802,consolidated,asp_dollars,602000.0,usd,https://www.sec.gov/Archives/edgar/data/1562476/000119312525245802/d24983dex991.htm
TMHC,Q3 2025,2025-10-22,0001193125-25-245802,consolidated,gross_margin_pct,22.1,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312525245802/d24983dex991.htm
TMHC,Q2 2025,2025-07-23,0001193125-25-162909,consolidated,net_orders_units,2733.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525162909/d98868dex991.htm
TMHC,Q2 2025,2025-07-23,0001193125-25-162909,consolidated,cancellation_rate_pct,14.6,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312525162909/d98868dex991.htm
TMHC,Q2 2025,2025-07-23,0001193125-25-162909,consolidated,backlog_units,4461.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525162909/d98868dex991.htm
TMHC,Q2 2025,2025-07-23,0001193125-25-162909,consolidated,community_count,345.0,count,https://www.sec.gov/Archives/edgar/data/1562476/000119312525162909/d98868dex991.htm
TMHC,Q2 2025,2025-07-23,0001193125-25-162909,consolidated,closings_units,3340.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525162909/d98868dex991.htm
TMHC,Q2 2025,2025-07-23,0001193125-25-162909,consolidated,asp_dollars,589000.0,usd,https://www.sec.gov/Archives/edgar/data/1562476/000119312525162909/d98868dex991.htm
TMHC,Q2 2025,2025-07-23,0001193125-25-162909,consolidated,gross_margin_pct,22.3,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312525162909/d98868dex991.htm
TMHC,Q1 2025,2025-04-23,0001193125-25-089989,consolidated,net_orders_units,3374.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525089989/d830073dex991.htm
TMHC,Q1 2025,2025-04-23,0001193125-25-089989,consolidated,cancellation_rate_pct,11.0,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312525089989/d830073dex991.htm
TMHC,Q1 2025,2025-04-23,0001193125-25-089989,consolidated,backlog_units,5068.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525089989/d830073dex991.htm
TMHC,Q1 2025,2025-04-23,0001193125-25-089989,consolidated,community_count,344.0,count,https://www.sec.gov/Archives/edgar/data/1562476/000119312525089989/d830073dex991.htm
TMHC,Q1 2025,2025-04-23,0001193125-25-089989,consolidated,closings_units,3048.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525089989/d830073dex991.htm
TMHC,Q1 2025,2025-04-23,0001193125-25-089989,consolidated,asp_dollars,600000.0,usd,https://www.sec.gov/Archives/edgar/data/1562476/000119312525089989/d830073dex991.htm
TMHC,Q1 2025,2025-04-23,0001193125-25-089989,consolidated,gross_margin_pct,24.0,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312525089989/d830073dex991.htm
TMHC,Q4 2024,2025-02-12,0001193125-25-024748,consolidated,net_orders_units,2621.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525024748/d895530dex991.htm
TMHC,Q4 2024,2025-02-12,0001193125-25-024748,consolidated,cancellation_rate_pct,13.1,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312525024748/d895530dex991.htm
TMHC,Q4 2024,2025-02-12,0001193125-25-024748,consolidated,backlog_units,4742.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525024748/d895530dex991.htm
TMHC,Q4 2024,2025-02-12,0001193125-25-024748,consolidated,community_count,339.0,count,https://www.sec.gov/Archives/edgar/data/1562476/000119312525024748/d895530dex991.htm
TMHC,Q4 2024,2025-02-12,0001193125-25-024748,consolidated,closings_units,3571.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312525024748/d895530dex991.htm
TMHC,Q4 2024,2025-02-12,0001193125-25-024748,consolidated,asp_dollars,608000.0,usd,https://www.sec.gov/Archives/edgar/data/1562476/000119312525024748/d895530dex991.htm
TMHC,Q4 2024,2025-02-12,0001193125-25-024748,consolidated,gross_margin_pct,24.8,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312525024748/d895530dex991.htm
TMHC,Q3 2024,2024-10-23,0001193125-24-241415,consolidated,net_orders_units,2830.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312524241415/d853831dex991.htm
TMHC,Q3 2024,2024-10-23,0001193125-24-241415,consolidated,cancellation_rate_pct,9.3,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312524241415/d853831dex991.htm
TMHC,Q3 2024,2024-10-23,0001193125-24-241415,consolidated,backlog_units,5692.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312524241415/d853831dex991.htm
TMHC,Q3 2024,2024-10-23,0001193125-24-241415,consolidated,community_count,340.0,count,https://www.sec.gov/Archives/edgar/data/1562476/000119312524241415/d853831dex991.htm
TMHC,Q3 2024,2024-10-23,0001193125-24-241415,consolidated,closings_units,3394.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312524241415/d853831dex991.htm
TMHC,Q3 2024,2024-10-23,0001193125-24-241415,consolidated,asp_dollars,598000.0,usd,https://www.sec.gov/Archives/edgar/data/1562476/000119312524241415/d853831dex991.htm
TMHC,Q3 2024,2024-10-23,0001193125-24-241415,consolidated,gross_margin_pct,24.8,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312524241415/d853831dex991.htm
TMHC,Q2 2024,2024-07-24,0001193125-24-183274,consolidated,net_orders_units,3111.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312524183274/d753416dex991.htm
TMHC,Q2 2024,2024-07-24,0001193125-24-183274,consolidated,cancellation_rate_pct,9.4,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312524183274/d753416dex991.htm
TMHC,Q2 2024,2024-07-24,0001193125-24-183274,consolidated,backlog_units,6256.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312524183274/d753416dex991.htm
TMHC,Q2 2024,2024-07-24,0001193125-24-183274,consolidated,community_count,347.0,count,https://www.sec.gov/Archives/edgar/data/1562476/000119312524183274/d753416dex991.htm
TMHC,Q2 2024,2024-07-24,0001193125-24-183274,consolidated,closings_units,3200.0,units,https://www.sec.gov/Archives/edgar/data/1562476/000119312524183274/d753416dex991.htm
TMHC,Q2 2024,2024-07-24,0001193125-24-183274,consolidated,asp_dollars,600000.0,usd,https://www.sec.gov/Archives/edgar/data/1562476/000119312524183274/d753416dex991.htm
TMHC,Q2 2024,2024-07-24,0001193125-24-183274,consolidated,gross_margin_pct,23.8,pct,https://www.sec.gov/Archives/edgar/data/1562476/000119312524183274/d753416dex991.htm
GRBK,Q4 2025,2026-02-25,0001628280-26-011706,consolidated,net_orders_units,883.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000162828026011706/a2q42025ex99earningsrelease.htm
GRBK,Q4 2025,2026-02-25,0001628280-26-011706,consolidated,cancellation_rate_pct,7.6,pct,https://www.sec.gov/Archives/edgar/data/1373670/000162828026011706/a2q42025ex99earningsrelease.htm
GRBK,Q4 2025,2026-02-25,0001628280-26-011706,consolidated,backlog_units,520.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000162828026011706/a2q42025ex99earningsrelease.htm
GRBK,Q4 2025,2026-02-25,0001628280-26-011706,consolidated,community_count,101.0,count,https://www.sec.gov/Archives/edgar/data/1373670/000162828026011706/a2q42025ex99earningsrelease.htm
GRBK,Q4 2025,2026-02-25,0001628280-26-011706,consolidated,closings_units,1038.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000162828026011706/a2q42025ex99earningsrelease.htm
GRBK,Q4 2025,2026-02-25,0001628280-26-011706,consolidated,asp_dollars,530000.0,usd,https://www.sec.gov/Archives/edgar/data/1373670/000162828026011706/a2q42025ex99earningsrelease.htm
GRBK,Q4 2025,2026-02-25,0001628280-26-011706,consolidated,gross_margin_pct,29.4,pct,https://www.sec.gov/Archives/edgar/data/1373670/000162828026011706/a2q42025ex99earningsrelease.htm
GRBK,Q3 2025,2025-10-29,0001373670-25-000086,consolidated,net_orders_units,898.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000086/a2q32025ex99earningsrelease.htm
GRBK,Q3 2025,2025-10-29,0001373670-25-000086,consolidated,cancellation_rate_pct,6.7,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000086/a2q32025ex99earningsrelease.htm
GRBK,Q3 2025,2025-10-29,0001373670-25-000086,consolidated,backlog_units,675.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000086/a2q32025ex99earningsrelease.htm
GRBK,Q3 2025,2025-10-29,0001373670-25-000086,consolidated,community_count,100.0,count,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000086/a2q32025ex99earningsrelease.htm
GRBK,Q3 2025,2025-10-29,0001373670-25-000086,consolidated,closings_units,953.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000086/a2q32025ex99earningsrelease.htm
GRBK,Q3 2025,2025-10-29,0001373670-25-000086,consolidated,asp_dollars,524000.0,usd,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000086/a2q32025ex99earningsrelease.htm
GRBK,Q3 2025,2025-10-29,0001373670-25-000086,consolidated,gross_margin_pct,31.1,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000086/a2q32025ex99earningsrelease.htm
GRBK,Q2 2025,2025-07-30,0001373670-25-000071,consolidated,net_orders_units,908.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000071/a2q22025ex99earningsrelease.htm
GRBK,Q2 2025,2025-07-30,0001373670-25-000071,consolidated,cancellation_rate_pct,9.9,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000071/a2q22025ex99earningsrelease.htm
GRBK,Q2 2025,2025-07-30,0001373670-25-000071,consolidated,backlog_units,730.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000071/a2q22025ex99earningsrelease.htm
GRBK,Q2 2025,2025-07-30,0001373670-25-000071,consolidated,community_count,102.0,count,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000071/a2q22025ex99earningsrelease.htm
GRBK,Q2 2025,2025-07-30,0001373670-25-000071,consolidated,closings_units,1042.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000071/a2q22025ex99earningsrelease.htm
GRBK,Q2 2025,2025-07-30,0001373670-25-000071,consolidated,asp_dollars,525000.0,usd,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000071/a2q22025ex99earningsrelease.htm
GRBK,Q2 2025,2025-07-30,0001373670-25-000071,consolidated,gross_margin_pct,30.4,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000071/a2q22025ex99earningsrelease.htm
GRBK,Q1 2025,2025-04-30,0001373670-25-000049,consolidated,net_orders_units,1106.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000049/a3q12025ex99earningsrelease.htm
